Unnamed: 0,member_id,recipe_id,rating,rating_normalized
8623,2000592012,17101,2.5,0.375
8624,2085856,17101,2.5,0.375
8625,389431,17101,4.0,0.75
8626,373018,17101,4.0,0.75
8627,125388,17101,4.0,0.75
8628,191533,17101,5.0,1.0
8629,1170511,17101,5.0,1.0
8630,317606,17101,3.0,0.5
8631,36187,17101,5.0,1.0
8632,199792,17101,5.0,1.0
8633,206354,17101,4.0,0.75
8634,145352,17101,4.0,0.75
8635,449050,17101,5.0,1.0
8636,198231,17101,5.0,1.0
8637,110210,17101,5.0,1.0
8638,13593,17101,5.0,1.0
8639,208260,17101,4.0,0.75
8640,323389,17101,5.0,1.0
8641,252816,17101,4.0,0.75
8642,7108,17101,5.0,1.0
8643,134624,17101,4.0,0.75
8644,50969,17101,5.0,1.0
8645,182809,17101,5.0,1.0
8646,168462,17101,5.0,1.0
8647,174711,17101,5.0,1.0
8648,26278,17101,5.0,1.0
8649,56680,17101,5.0,1.0
8650,42337,17101,5.0,1.0
8651,103876,17101,5.0,1.0
8652,107651,17101,5.0,1.0
8653,85018,17101,5.0,1.0
8654,55882,17101,5.0,1.0
8655,123336,17101,5.0,1.0
8656,52448,17101,5.0,1.0
8657,80079,17101,5.0,1.0
8658,58605,17101,5.0,1.0
8659,74558,17101,5.0,1.0
8660,93095,17101,5.0,1.0
8661,54697,17101,3.0,0.5
8662,91392,17101,4.0,0.75
8663,28604,17101,5.0,1.0
8664,27643,17101,5.0,1.0
8665,16758,17101,3.0,0.5
8666,28839,17101,5.0,1.0
8667,31979,17101,5.0,1.0
8668,23333,17101,5.0,1.0
8669,15609,17101,5.0,1.0
8670,5929,17101,5.0,1.0
8671,28644,17101,5.0,1.0
8672,1990855,9351,5.0,1.0
8673,2039440,9351,5.0,1.0
8674,231507,9351,2.5,0.375
8675,607820,9351,5.0,1.0
8676,209154,9351,5.0,1.0
8677,96436,9351,5.0,1.0
8678,1591517,64359,5.0,1.0
8679,1658850,64359,4.0,0.75
8680,1390917,64359,5.0,1.0
8681,1416458,64359,5.0,1.0
8682,125388,64359,5.0,1.0
8683,103876,64359,5.0,1.0
8684,198154,64359,3.0,0.5
8685,369715,64359,5.0,1.0
8686,36128,64359,5.0,1.0
8687,242627,64359,3.0,0.5
8688,1291672,64359,5.0,1.0
8689,704152,64359,5.0,1.0
8690,126104,64359,4.0,0.75
8691,76951,64359,4.0,0.75
8692,159084,64359,4.0,0.75
8693,186802,64359,5.0,1.0
8694,323186,64359,5.0,1.0
8695,198430,64359,5.0,1.0
8696,489552,64359,5.0,1.0
8697,481092,64359,4.0,0.75
8698,35488,64359,4.0,0.75
8699,665614,64359,5.0,1.0
8700,340776,64359,5.0,1.0
8701,930278,64359,5.0,1.0
8702,327600,64359,5.0,1.0
8703,549460,64359,5.0,1.0
8704,666538,64359,5.0,1.0
8705,59473,64359,5.0,1.0
8706,632249,64359,5.0,1.0
8707,534653,64359,5.0,1.0
8708,532510,64359,5.0,1.0
8709,332670,64359,5.0,1.0
8710,465092,64359,2.0,0.25
8711,245017,64359,2.5,0.375
8712,225179,64359,5.0,1.0
8713,294000,64359,5.0,1.0
8714,89197,64359,5.0,1.0
8715,239758,64359,5.0,1.0
8716,338867,64359,5.0,1.0
8717,68207,64359,5.0,1.0
8718,22015,64359,5.0,1.0
8719,88099,64359,5.0,1.0
8720,142367,64359,5.0,1.0
8721,35526,64359,5.0,1.0
8722,59780,64359,5.0,1.0
8723,149363,64359,5.0,1.0
8724,56498,64359,5.0,1.0
8725,52448,64359,5.0,1.0
8726,27678,64359,5.0,1.0
8727,50969,64359,4.0,0.75
8728,68460,64359,5.0,1.0
8729,203780,64359,5.0,1.0
8730,149415,64359,4.0,0.75
8731,119422,64359,5.0,1.0
8732,49304,64359,5.0,1.0
8733,67491,64359,5.0,1.0
8734,9869,64359,5.0,1.0
8735,133994,64359,5.0,1.0
8736,6258,64359,5.0,1.0
8737,21752,64359,5.0,1.0
8738,782050,27398,4.0,0.75
8739,2329403,27398,5.0,1.0
8740,426903,27398,5.0,1.0
8741,41218,27398,2.5,0.375
8742,149415,27398,5.0,1.0
8743,262312,27398,5.0,1.0
8744,684840,27398,5.0,1.0
8745,1225975,27398,5.0,1.0
8746,312208,27398,5.0,1.0
8747,912791,27398,5.0,1.0
8748,135887,27398,4.0,0.75
8749,585211,27398,5.0,1.0
8750,332909,27398,5.0,1.0
8751,328048,27398,4.0,0.75
8752,311466,27398,3.0,0.5
8753,61660,27398,5.0,1.0
8754,725888,27398,5.0,1.0
8755,515663,27398,5.0,1.0
8756,421532,27398,5.0,1.0
8757,419970,27398,5.0,1.0
8758,500790,27398,5.0,1.0
8759,373817,27398,5.0,1.0
8760,92771,27398,5.0,1.0
8761,97871,27398,4.0,0.75
8762,51011,27398,5.0,1.0
8763,309967,27398,5.0,1.0
8764,201762,27398,5.0,1.0
8765,182159,27398,5.0,1.0
8766,49482,27398,5.0,1.0
8767,169969,27398,5.0,1.0
8768,67491,27398,4.0,0.75
8769,60231,27398,4.0,0.75
8770,101823,27398,5.0,1.0
8771,29212,27398,5.0,1.0
8772,94618,27398,4.0,0.75
8773,41409,27398,5.0,1.0
8774,35526,27398,5.0,1.0
8775,86855,27398,5.0,1.0
8776,60694,27398,5.0,1.0
8777,60020,27398,5.0,1.0
8778,54020,27398,5.0,1.0
8779,50643,27398,5.0,1.0
8780,49360,27398,5.0,1.0
8781,41874,27398,5.0,1.0
8782,39277,27398,5.0,1.0
8783,29291,27398,5.0,1.0
8784,18391,27398,5.0,1.0
8785,39636,27398,5.0,1.0
8786,35140,27398,5.0,1.0
8787,20472,27398,4.0,0.75
8788,41850,27398,5.0,1.0
8789,27678,27398,4.0,0.75
8790,203111,26440,5.0,1.0
8791,1781800,26440,4.0,0.75
8792,2001567647,26440,5.0,1.0
8793,2001428090,26440,5.0,1.0
8794,2000854230,26440,5.0,1.0
8795,2209285,26440,5.0,1.0
8796,1803572713,26440,4.0,0.75
8797,1636470,26440,4.0,0.75
8798,2288968,26440,5.0,1.0
8799,43083,26440,4.0,0.75
8800,126440,26440,5.0,1.0
8801,140132,26440,5.0,1.0
8802,780028,26440,2.5,0.375
8803,836165,26440,5.0,1.0
8804,392094,26440,5.0,1.0
8805,1179225,26440,4.0,0.75
8806,1127839,26440,5.0,1.0
8807,1613968,26440,5.0,1.0
8808,211577,26440,5.0,1.0
8809,1625747,26440,5.0,1.0
8810,1384555,26440,5.0,1.0
8811,1253164,26440,5.0,1.0
8812,426903,26440,4.0,0.75
8813,591314,26440,5.0,1.0
8814,1244997,26440,5.0,1.0
8815,177753,26440,4.0,0.75
8816,132383,26440,5.0,1.0
8817,657246,26440,5.0,1.0
8818,840768,26440,5.0,1.0
8819,783601,26440,4.0,0.75
8820,423778,26440,5.0,1.0
8821,65502,26440,5.0,1.0
8822,498271,26440,5.0,1.0
8823,1072593,26440,5.0,1.0
8824,956843,26440,5.0,1.0
8825,814432,26440,5.0,1.0
8826,109030,26440,5.0,1.0
8827,2002738641,50574,5.0,1.0
8828,2000684284,50574,3.0,0.5
8829,886144,26440,5.0,1.0
8830,449929,26440,4.0,0.75
8831,774665,26440,5.0,1.0
8832,851111,26440,5.0,1.0
8833,219773,26440,5.0,1.0
8834,2000263161,50574,5.0,1.0
8835,126104,50574,5.0,1.0
8836,8629,50574,5.0,1.0
8837,2293746,50574,5.0,1.0
8838,158086,26440,5.0,1.0
8839,1800127644,50574,4.0,0.75
8840,470351,26440,5.0,1.0
8841,433881,26440,5.0,1.0
8842,468146,26440,4.0,0.75
8843,422609,26440,4.0,0.75
8844,1732599,50574,5.0,1.0
8845,453216,50574,4.0,0.75
8846,142559,50574,5.0,1.0
8847,233801,26440,5.0,1.0
8848,639967,26440,5.0,1.0
8849,553233,26440,4.0,0.75
8850,240682,26440,5.0,1.0
8851,499305,26440,4.0,0.75
8852,128447,26440,5.0,1.0
8853,251626,26440,5.0,1.0
8854,134011,26440,5.0,1.0
8855,2017822,50574,5.0,1.0
8856,129958,50574,2.5,0.375
8857,928301,50574,4.0,0.75
8858,53932,50574,5.0,1.0
8859,257254,50574,5.0,1.0
8860,509005,26440,5.0,1.0
8861,285041,26440,5.0,1.0
8862,400420,26440,4.0,0.75
8863,218535,50574,1.0,0.0
8864,600455,50574,5.0,1.0
8865,1945053,50574,5.0,1.0
8866,92702,26440,4.0,0.75
8867,68727,26440,4.0,0.75
8868,317596,26440,4.0,0.75
8869,220166,26440,5.0,1.0
8870,38182,26440,5.0,1.0
8871,142658,26440,5.0,1.0
8872,199186,26440,4.0,0.75
8873,428885,50574,5.0,1.0
8874,728981,50574,5.0,1.0
8875,1795274,50574,5.0,1.0
8876,1466388,50574,5.0,1.0
8877,59686,50574,5.0,1.0
8878,33159,26440,5.0,1.0
8879,63630,26440,5.0,1.0
8880,1365025,50574,5.0,1.0
8881,440324,50574,5.0,1.0
8882,776876,50574,4.0,0.75
8883,93911,50574,4.0,0.75
8884,1620137,50574,5.0,1.0
8885,421004,50574,5.0,1.0
8886,1169062,50574,4.0,0.75
8887,1506604,50574,2.5,0.375
8888,63098,50574,2.0,0.25
8889,1457659,50574,3.0,0.5
8890,1176849,50574,5.0,1.0
8891,975593,50574,5.0,1.0
8892,1525575,50574,5.0,1.0
8893,187388,50574,1.0,0.0
8894,311926,50574,5.0,1.0
8895,131021,50574,4.0,0.75
8896,318235,50574,4.0,0.75
8897,604324,50574,5.0,1.0
8898,132383,50574,5.0,1.0
8899,1020416,50574,4.0,0.75
8900,1400639,50574,4.0,0.75
8901,940103,50574,5.0,1.0
8902,369715,50574,4.0,0.75
8903,362986,50574,5.0,1.0
8904,85488,50574,5.0,1.0
8905,1161442,50574,4.0,0.75
8906,382953,50574,2.0,0.25
8907,138686,50574,5.0,1.0
8908,146991,50574,5.0,1.0
8909,514331,50574,5.0,1.0
8910,1237790,50574,5.0,1.0
8911,66549,50574,5.0,1.0
8912,832019,50574,4.0,0.75
8913,517066,50574,3.0,0.5
8914,18290,50574,4.0,0.75
8915,1049724,50574,3.0,0.5
8916,615161,50574,5.0,1.0
8917,814605,50574,5.0,1.0
8918,221139,50574,5.0,1.0
8919,142367,50574,4.0,0.75
8920,233801,50574,5.0,1.0
8921,140000,50574,5.0,1.0
8922,229850,50574,5.0,1.0
8923,140132,50574,5.0,1.0
8924,171084,50574,5.0,1.0
8925,330545,50574,5.0,1.0
8926,793261,50574,1.0,0.0
8927,592009,50574,5.0,1.0
8928,215014,50574,3.0,0.5
8929,102672,50574,5.0,1.0
8930,457518,50574,4.0,0.75
8931,98919,50574,5.0,1.0
8932,748493,50574,5.0,1.0
8933,599741,50574,5.0,1.0
8934,213727,50574,5.0,1.0
8935,241579,50574,5.0,1.0
8936,473682,50574,5.0,1.0
8937,336058,50574,4.0,0.75
8938,407007,50574,5.0,1.0
8939,56087,50574,5.0,1.0
8940,180898,50574,5.0,1.0
8941,285041,50574,5.0,1.0
8942,267253,50574,5.0,1.0
8943,124249,50574,5.0,1.0
8944,231054,50574,5.0,1.0
8945,264339,50574,5.0,1.0
8946,45833,50574,5.0,1.0
8947,402057,50574,3.0,0.5
8948,213909,50574,5.0,1.0
8949,296050,50574,5.0,1.0
8950,309422,50574,5.0,1.0
8951,224921,50574,5.0,1.0
8952,37779,50574,5.0,1.0
8953,50141,50574,3.0,0.5
8954,157332,50574,5.0,1.0
8955,173579,50574,5.0,1.0
8956,218689,50574,5.0,1.0
8957,102519,50574,5.0,1.0
8958,118268,50574,5.0,1.0
8959,115525,50574,5.0,1.0
8960,59532,50574,5.0,1.0
8961,56181,50574,5.0,1.0
8962,58407,50574,2.0,0.25
8963,55655,50574,4.0,0.75
8964,27783,50574,5.0,1.0
8965,32186,50574,4.0,0.75
8966,52543,50574,4.0,0.75
8967,718631,35450,5.0,1.0
8968,2001356119,16883,3.0,0.5
8969,2001966159,16883,2.0,0.25
8970,2002642627,16883,5.0,1.0
8971,2003004714,16883,5.0,1.0
8972,2001912832,16883,5.0,1.0
8973,2001478302,16883,4.0,0.75
8974,2001988224,16883,2.5,0.375
8975,2000920241,16883,5.0,1.0
8976,2001112113,16883,5.0,1.0
8977,2002835841,16883,5.0,1.0
8978,373523,16883,5.0,1.0
8979,2002328747,16883,5.0,1.0
8980,2002312568,16883,5.0,1.0
8981,457039,16883,4.0,0.75
8982,2002292424,16883,5.0,1.0
8983,2001855950,16883,5.0,1.0
8984,2001588727,16883,5.0,1.0
8985,2002028206,16883,5.0,1.0
8986,2002002767,16883,5.0,1.0
8987,2001977699,16883,5.0,1.0
8988,2001943338,16883,5.0,1.0
8989,2001909033,16883,2.0,0.25
8990,2001895083,16883,3.0,0.5
8991,2001802224,16883,4.0,0.75
8992,2001716426,16883,5.0,1.0
8993,2001541469,16883,5.0,1.0
8994,2001016105,16883,5.0,1.0
8995,2001359614,16883,5.0,1.0
8996,2001457242,16883,4.0,0.75
8997,2001424174,16883,2.5,0.375
8998,1498919,16883,4.0,0.75
8999,2001231944,16883,5.0,1.0
9000,2001237001,16883,5.0,1.0
9001,2001174109,16883,5.0,1.0
9002,2000937777,16883,5.0,1.0
9003,2000196147,16883,5.0,1.0
9004,2000502934,16883,5.0,1.0
9005,2000680359,16883,5.0,1.0
9006,1814507,16883,5.0,1.0
9007,2000517348,16883,5.0,1.0
9008,2000566987,16883,5.0,1.0
9009,2000554377,16883,4.0,0.75
9010,2000452390,16883,5.0,1.0
9011,2000519703,16883,4.0,0.75
9012,2000510356,16883,5.0,1.0
9013,2000500349,16883,2.5,0.375
9014,2000436916,16883,5.0,1.0
9015,1802838353,16883,5.0,1.0
9016,2000159777,16883,2.5,0.375
9017,1803299390,16883,2.5,0.375
9018,599259,16883,5.0,1.0
9019,353394,16883,5.0,1.0
9020,400708,16883,4.0,0.75
9021,561908,16883,5.0,1.0
9022,308529,16883,5.0,1.0
9023,207447,16883,5.0,1.0
9024,2767220,16883,5.0,1.0
9025,824052,16883,5.0,1.0
9026,497288,16883,5.0,1.0
9027,185926,16883,4.0,0.75
9028,1800088736,16883,4.0,0.75
9029,2887514,16883,4.0,0.75
9030,1458727,16883,5.0,1.0
9031,1482967,16883,5.0,1.0
9032,1800034820,16883,5.0,1.0
9033,484436,16883,5.0,1.0
9034,138174,16883,5.0,1.0
9035,2821658,16883,3.0,0.5
9036,981057,16883,5.0,1.0
9037,2635734,16883,4.0,0.75
9038,2392296,16883,5.0,1.0
9039,2474209,16883,4.0,0.75
9040,909116,16883,5.0,1.0
9041,765437,16883,5.0,1.0
9042,307214,16883,5.0,1.0
9043,2065983,16883,5.0,1.0
9044,242856,16883,2.5,0.375
9045,460802,16883,5.0,1.0
9046,1486414,16883,5.0,1.0
9047,363055,16883,5.0,1.0
9048,249880,16883,5.0,1.0
9049,57500,16883,5.0,1.0
9050,1620222,16883,4.0,0.75
9051,138365,16883,2.5,0.375
9052,88717,16883,4.0,0.75
9053,1094446,16883,5.0,1.0
9054,873292,16883,4.0,0.75
9055,10997,16883,5.0,1.0
9056,195589,16883,5.0,1.0
9057,789516,16883,3.0,0.5
9058,673444,16883,5.0,1.0
9059,886549,16883,5.0,1.0
9060,1831051,16883,5.0,1.0
9061,1141813,16883,5.0,1.0
9062,1405412,16883,4.0,0.75
9063,551498,16883,5.0,1.0
9064,1294552,16883,5.0,1.0
9065,1179225,16883,5.0,1.0
9066,316809,16883,5.0,1.0
9067,1485433,16883,4.0,0.75
9068,449102,16883,2.5,0.375
9069,819455,16883,2.0,0.25
9070,1124554,16883,5.0,1.0
9071,343789,16883,5.0,1.0
9072,369597,16883,5.0,1.0
9073,347822,16883,4.0,0.75
9074,100261,16883,5.0,1.0
9075,542624,16883,5.0,1.0
9076,1328942,16883,5.0,1.0
9077,712179,16883,5.0,1.0
9078,762742,16883,5.0,1.0
9079,854648,16883,2.5,0.375
9080,1312339,16883,5.0,1.0
9081,98165,16883,4.0,0.75
9082,654638,16883,3.0,0.5
9083,1184840,16883,5.0,1.0
9084,1413032,16883,5.0,1.0
9085,603846,16883,5.0,1.0
9086,403729,16883,5.0,1.0
9087,47151,16883,5.0,1.0
9088,986714,16883,5.0,1.0
9089,274893,16883,5.0,1.0
9090,358836,16883,5.0,1.0
9091,731635,16883,5.0,1.0
9092,782434,16883,5.0,1.0
9093,435663,16883,3.0,0.5
9094,1182629,16883,5.0,1.0
9095,812096,16883,5.0,1.0
9096,169166,16883,4.0,0.75
9097,1358471,16883,5.0,1.0
9098,140132,16883,5.0,1.0
9099,412847,16883,5.0,1.0
9100,546985,16883,5.0,1.0
9101,1260442,16883,5.0,1.0
9102,1089505,16883,5.0,1.0
9103,322438,16883,2.5,0.375
9104,808500,16883,5.0,1.0
9105,993604,16883,2.0,0.25
9106,218535,16883,1.0,0.0
9107,638875,16883,5.0,1.0
9108,367710,16883,5.0,1.0
9109,22655,16883,3.0,0.5
9110,788601,16883,5.0,1.0
9111,683179,16883,5.0,1.0
9112,434907,16883,4.0,0.75
9113,977385,16883,2.5,0.375
9114,643166,16883,4.0,0.75
9115,227750,16883,5.0,1.0
9116,690845,16883,4.0,0.75
9117,47723,16883,3.0,0.5
9118,288218,16883,5.0,1.0
9119,128473,16883,5.0,1.0
9120,32058,16883,5.0,1.0
9121,889169,16883,5.0,1.0
9122,887373,16883,5.0,1.0
9123,323174,16883,4.0,0.75
9124,938597,16883,4.0,0.75
9125,84632,16883,4.0,0.75
9126,195677,16883,4.0,0.75
9127,283611,16883,5.0,1.0
9128,373495,16883,5.0,1.0
9129,541649,16883,5.0,1.0
9130,632143,16883,5.0,1.0
9131,713086,16883,5.0,1.0
9132,87979,16883,5.0,1.0
9133,237134,16883,5.0,1.0
9134,815880,16883,2.0,0.25
9135,248812,16883,3.0,0.5
9136,394077,16883,5.0,1.0
9137,596783,16883,5.0,1.0
9138,553203,16883,5.0,1.0
9139,607489,16883,5.0,1.0
9140,494390,16883,5.0,1.0
9141,536944,16883,4.0,0.75
9142,317433,16883,5.0,1.0
9143,491791,16883,5.0,1.0
9144,539228,16883,4.0,0.75
9145,525471,16883,5.0,1.0
9146,350627,16883,5.0,1.0
9147,34025,16883,5.0,1.0
9148,217659,16883,5.0,1.0
9149,545790,16883,5.0,1.0
9150,430236,16883,4.0,0.75
9151,353708,16883,5.0,1.0
9152,245669,16883,5.0,1.0
9153,242122,16883,5.0,1.0
9154,351819,16883,4.0,0.75
9155,567031,16883,5.0,1.0
9156,344069,16883,5.0,1.0
9157,515810,16883,5.0,1.0
9158,515964,16883,5.0,1.0
9159,430663,16883,5.0,1.0
9160,265954,16883,5.0,1.0
9161,465911,16883,5.0,1.0
9162,60504,16883,5.0,1.0
9163,472247,16883,5.0,1.0
9164,355997,16883,5.0,1.0
9165,290614,16883,5.0,1.0
9166,340141,16883,5.0,1.0
9167,139238,16883,5.0,1.0
9168,275066,16883,3.0,0.5
9169,19129,16883,5.0,1.0
9170,304222,16883,4.0,0.75
9171,130219,16883,4.0,0.75
9172,244815,16883,5.0,1.0
9173,146284,16883,5.0,1.0
9174,175827,16883,5.0,1.0
9175,172369,16883,5.0,1.0
9176,222970,16883,5.0,1.0
9177,315671,16883,5.0,1.0
9178,264230,16883,5.0,1.0
9179,332937,16883,4.0,0.75
9180,359716,16883,5.0,1.0
9181,70073,16883,5.0,1.0
9182,290010,16883,3.0,0.5
9183,298865,16883,5.0,1.0
9184,27678,16883,5.0,1.0
9185,111488,16883,5.0,1.0
9186,124196,16883,4.0,0.75
9187,178504,16883,5.0,1.0
9188,208158,16883,5.0,1.0
9189,245590,16883,5.0,1.0
9190,237655,16883,5.0,1.0
9191,158087,16883,5.0,1.0
9192,66987,16883,5.0,1.0
9193,215069,16883,5.0,1.0
9194,8688,16883,5.0,1.0
9195,310749,11181,5.0,1.0
9196,619761,11181,5.0,1.0
9197,229524,9351,5.0,1.0
9198,374560,9351,5.0,1.0
9199,427184,9351,5.0,1.0
9200,2002740389,63584,5.0,1.0
9201,2002289614,63584,2.5,0.375
9202,2002107030,63584,5.0,1.0
9203,2001995021,63584,5.0,1.0
9204,2795375,63584,5.0,1.0
9205,2001455984,63584,2.5,0.375
9206,1581225,63584,4.0,0.75
9207,1742797,63584,5.0,1.0
9208,2000627514,63584,5.0,1.0
9209,2385686,63584,4.0,0.75
9210,558429,63584,5.0,1.0
9211,502302,63584,5.0,1.0
9212,1220686,63584,5.0,1.0
9213,2300787,63584,5.0,1.0
9214,451287,63584,5.0,1.0
9215,1006466,63584,5.0,1.0
9216,1168308,63584,5.0,1.0
9217,583349,63584,5.0,1.0
9218,661463,63584,5.0,1.0
9219,1235777,63584,5.0,1.0
9220,500476,63584,5.0,1.0
9221,349759,63584,5.0,1.0
9222,86359,63584,5.0,1.0
9223,1401261,63584,5.0,1.0
9224,589872,63584,5.0,1.0
9225,731635,63584,5.0,1.0
9226,704436,63584,5.0,1.0
9227,1267956,63584,5.0,1.0
9228,449929,63584,5.0,1.0
9229,40961,63584,5.0,1.0
9230,959689,63584,5.0,1.0
9231,740534,63584,5.0,1.0
9232,768828,63584,5.0,1.0
9233,402279,63584,5.0,1.0
9234,199792,63584,4.0,0.75
9235,785886,63584,5.0,1.0
9236,160974,63584,4.0,0.75
9237,1009038,63584,5.0,1.0
9238,756218,63584,5.0,1.0
9239,155675,63584,5.0,1.0
9240,945199,63584,5.0,1.0
9241,240552,63584,5.0,1.0
9242,2000486570,55389,2.5,0.375
9243,784268,63584,5.0,1.0
9244,899562,63584,2.5,0.375
9245,850431,63584,5.0,1.0
9246,547875,63584,5.0,1.0
9247,790962,63584,3.0,0.5
9248,783601,63584,4.0,0.75
9249,673579,63584,5.0,1.0
9250,458927,63584,5.0,1.0
9251,459861,63584,4.0,0.75
9252,514891,63584,4.0,0.75
9253,209603,63584,3.0,0.5
9254,279218,63584,5.0,1.0
9255,187373,63584,5.0,1.0
9256,394592,63584,5.0,1.0
9257,297850,63584,5.0,1.0
9258,317696,63584,5.0,1.0
9259,155943,63584,5.0,1.0
9260,108892,63584,5.0,1.0
9261,130663,63584,5.0,1.0
9262,192972,63584,5.0,1.0
9263,1535,63584,5.0,1.0
9264,183381,63584,4.0,0.75
9265,176615,63584,5.0,1.0
9266,146047,63584,5.0,1.0
9267,168087,63584,5.0,1.0
9268,128835,63584,5.0,1.0
9269,189166,63584,3.0,0.5
9270,168462,63584,5.0,1.0
9271,27678,63584,5.0,1.0
9272,187081,63584,5.0,1.0
9273,65056,63584,5.0,1.0
9274,100783,63584,5.0,1.0
9275,108681,63584,5.0,1.0
9276,102129,63584,5.0,1.0
9277,48623,63584,5.0,1.0
9278,111889,63584,5.0,1.0
9279,71655,63584,5.0,1.0
9280,80353,63584,5.0,1.0
9281,2002307310,55389,2.5,0.375
9282,2002299260,55389,5.0,1.0
9283,2002290890,55389,2.5,0.375
9284,172369,79715,5.0,1.0
9285,495494,79715,5.0,1.0
9286,1527940,35450,5.0,1.0
9287,260688,35450,5.0,1.0
9288,373018,35450,5.0,1.0
9289,1803114107,35450,5.0,1.0
9290,2001446332,35450,5.0,1.0
9291,2001174017,35450,5.0,1.0
9292,2001216570,35450,5.0,1.0
9293,2002228576,35450,4.0,0.75
9294,2002205185,35450,5.0,1.0
9295,2001995785,35450,5.0,1.0
9296,2001932888,35450,3.0,0.5
9297,2002176456,35450,5.0,1.0
9298,2001677562,35450,5.0,1.0
9299,2002173006,35450,2.5,0.375
9300,2000157794,35450,2.5,0.375
9301,2002163511,35450,2.5,0.375
9302,624531,35450,4.0,0.75
9303,623399,35450,5.0,1.0
9304,2002014321,35450,5.0,1.0
9305,2001598814,35450,5.0,1.0
9306,1581225,35450,5.0,1.0
9307,2001395882,35450,2.5,0.375
9308,2754389,35450,5.0,1.0
9309,45849751,35450,5.0,1.0
9310,643942,35450,5.0,1.0
9311,1800073591,35450,5.0,1.0
9312,2000308535,35450,1.0,0.0
9313,1784581,35450,5.0,1.0
9314,2000074613,35450,4.0,0.75
9315,1813866,35450,5.0,1.0
9316,314532,35450,3.0,0.5
9317,2000235298,35450,2.5,0.375
9318,1802477655,35450,5.0,1.0
9319,1803432454,35450,5.0,1.0
9320,1800276798,35450,5.0,1.0
9321,10938374,35450,5.0,1.0
9322,1802791944,35450,5.0,1.0
9323,1637646,35450,2.5,0.375
9324,1744743,35450,4.0,0.75
9325,357390,35450,5.0,1.0
9326,1800088799,35450,5.0,1.0
9327,963789,35450,5.0,1.0
9328,346221,35450,5.0,1.0
9329,350750,35450,5.0,1.0
9330,356850,35450,5.0,1.0
9331,72528,35450,5.0,1.0
9332,542161,35450,5.0,1.0
9333,126104,35450,5.0,1.0
9334,373020,35450,5.0,1.0
9335,1202520,35450,5.0,1.0
9336,2678521,35450,5.0,1.0
9337,2847075,35450,2.5,0.375
9338,1243061,35450,5.0,1.0
9339,709243,35450,5.0,1.0
9340,232107,35450,2.5,0.375
9341,1585427,35450,5.0,1.0
9342,2704337,35450,5.0,1.0
9343,456858,35450,4.0,0.75
9344,2512179,35450,5.0,1.0
9345,1405724,35450,5.0,1.0
9346,1054702,35450,2.5,0.375
9347,2465815,35450,5.0,1.0
9348,2318107,35450,5.0,1.0
9349,1897029,35450,5.0,1.0
9350,2288968,35450,5.0,1.0
9351,1900691,35450,5.0,1.0
9352,1764567,35450,5.0,1.0
9353,2132867,35450,5.0,1.0
9354,1676220,35450,5.0,1.0
9355,762694,35450,5.0,1.0
9356,1524432,35450,5.0,1.0
9357,1092265,35450,5.0,1.0
9358,2115294,35450,5.0,1.0
9359,2107378,35450,3.0,0.5
9360,811594,35450,5.0,1.0
9361,2066041,35450,5.0,1.0
9362,1223924,35450,5.0,1.0
9363,1618361,35450,5.0,1.0
9364,2038463,35450,2.5,0.375
9365,171084,35450,5.0,1.0
9366,1715034,35450,5.0,1.0
9367,316534,35450,4.0,0.75
9368,1895446,35450,2.5,0.375
9369,56251,35450,5.0,1.0
9370,1976542,35450,5.0,1.0
9371,1968154,35450,2.5,0.375
9372,1966283,35450,5.0,1.0
9373,43240,35450,5.0,1.0
9374,406903,35450,5.0,1.0
9375,657334,35450,5.0,1.0
9376,1281312,35450,5.0,1.0
9377,1825474,35450,5.0,1.0
9378,1780103,35450,1.0,0.0
9379,1920754,35450,2.5,0.375
9380,118840,35450,5.0,1.0
9381,34272,35450,5.0,1.0
9382,487838,35450,5.0,1.0
9383,1064274,35450,5.0,1.0
9384,714688,35450,5.0,1.0
9385,1648250,35450,5.0,1.0
9386,1716584,35450,5.0,1.0
9387,115525,35450,5.0,1.0
9388,1666352,35450,2.5,0.375
9389,334648,35450,5.0,1.0
9390,1679084,35450,5.0,1.0
9391,526843,35450,2.0,0.25
9392,1033976,35450,2.5,0.375
9393,1104541,35450,5.0,1.0
9394,852937,35450,5.0,1.0
9395,121438,35450,2.5,0.375
9396,666538,35450,5.0,1.0
9397,1368343,35450,5.0,1.0
9398,95217,35450,5.0,1.0
9399,953790,35450,5.0,1.0
9400,1275388,35450,5.0,1.0
9401,1661856,35450,2.5,0.375
9402,1606936,35450,2.5,0.375
9403,616053,35450,5.0,1.0
9404,41487,35450,5.0,1.0
9405,1659213,35450,2.5,0.375
9406,122595,35450,2.5,0.375
9407,459574,35450,2.5,0.375
9408,395155,35450,5.0,1.0
9409,597669,35450,5.0,1.0
9410,1298826,35450,5.0,1.0
9411,1329782,35450,4.0,0.75
9412,630709,65768,5.0,1.0
9413,989591,35450,5.0,1.0
9414,59686,35450,5.0,1.0
9415,55578,35450,5.0,1.0
9416,34879,35450,5.0,1.0
9417,914114,35450,5.0,1.0
9418,1609858,35450,4.0,0.75
9419,136511,35450,5.0,1.0
9420,1244997,35450,5.0,1.0
9421,1109910,35450,5.0,1.0
9422,1165643,35450,4.0,0.75
9423,1592369,35450,2.5,0.375
9424,368488,35450,5.0,1.0
